,Comp,Height,Points,Salary
773,9.0,76.0,50.0,0.0
774,10.0,76.0,40.0,0.0
775,9.0,73.0,54.0,0.0
776,7.0,74.0,24.0,0.0
777,8.0,76.0,55.0,0.0
778,7.0,75.0,46.0,0.0
779,9.0,75.0,50.0,0.0
780,7.0,75.0,38.0,0.0
781,8.0,78.0,41.0,0.0
782,7.0,72.0,41.0,0.0
783,10.0,76.0,36.0,0.0
784,9.0,79.0,46.0,584338.0
785,9.0,74.0,39.0,0.0
786,8.0,74.0,50.0,0.0
787,8.0,76.0,49.0,0.0
788,8.0,76.0,40.0,0.0
789,7.0,76.0,31.0,0.0
790,9.0,75.0,56.0,0.0
791,10.0,76.0,25.0,0.0
792,8.0,78.0,39.0,0.0
793,9.0,76.0,42.0,0.0
794,9.0,76.0,52.0,0.0
795,9.0,75.0,44.0,0.0
796,8.0,75.0,43.0,0.0
797,8.0,79.0,53.0,294593.0
798,9.0,72.0,31.0,0.0
799,9.0,72.0,32.0,0.0
800,9.0,77.0,48.0,0.0
801,7.0,75.0,58.0,0.0
802,7.0,77.0,38.0,0.0
803,10.0,74.0,34.0,0.0
804,10.0,75.0,29.0,0.0
805,9.0,76.0,48.0,0.0
806,10.0,76.0,61.0,674061.0
807,9.0,76.0,49.0,0.0
808,9.0,76.0,44.0,0.0
809,7.0,78.0,31.0,0.0
810,8.0,74.0,34.0,0.0
811,7.0,78.0,43.0,0.0
812,10.0,75.0,48.0,0.0
813,9.0,77.0,20.0,0.0
814,8.0,74.0,50.0,0.0
815,9.0,78.0,40.0,0.0
816,8.0,77.0,38.0,0.0
817,7.0,76.0,25.0,0.0
818,9.0,79.0,42.0,0.0
819,10.0,75.0,36.0,0.0
820,8.0,79.0,42.0,0.0
821,10.0,75.0,38.0,0.0
822,7.0,75.0,39.0,0.0
823,9.0,77.0,37.0,0.0
824,8.0,76.0,41.0,0.0
825,9.0,76.0,27.0,0.0
826,7.0,75.0,33.0,0.0
827,8.0,73.0,50.0,0.0
828,8.0,76.0,29.0,0.0
829,10.0,80.0,55.0,843674.0
830,7.0,76.0,51.0,0.0
831,10.0,76.0,21.0,0.0
832,7.0,76.0,32.0,0.0
833,8.0,78.0,38.0,0.0
834,9.0,77.0,34.0,0.0
835,8.0,76.0,31.0,0.0
836,8.0,75.0,39.0,0.0
837,9.0,75.0,32.0,0.0
838,9.0,77.0,47.0,0.0
839,7.0,80.0,41.0,0.0
840,9.0,79.0,29.0,0.0
841,9.0,78.0,38.0,0.0
842,8.0,76.0,43.0,0.0
843,9.0,76.0,54.0,0.0
844,9.0,76.0,36.0,0.0
845,7.0,76.0,49.0,0.0
846,7.0,74.0,39.0,0.0
847,9.0,73.0,34.0,0.0
848,10.0,75.0,53.0,383867.0
849,9.0,76.0,42.0,0.0
850,9.0,77.0,44.0,0.0
851,10.0,74.0,52.0,0.0
852,9.0,77.0,35.0,0.0
853,10.0,71.0,43.0,0.0
854,8.0,73.0,50.0,0.0
855,8.0,75.0,55.0,0.0
856,8.0,76.0,29.0,0.0
857,9.0,74.0,29.0,0.0
858,9.0,75.0,51.0,0.0
859,8.0,75.0,29.0,0.0
860,8.0,77.0,49.0,297356.0
861,8.0,79.0,33.0,0.0
862,8.0,78.0,40.0,0.0
863,10.0,76.0,50.0,522357.0
864,9.0,75.0,28.0,0.0
865,9.0,78.0,39.0,0.0
866,8.0,79.0,59.0,392294.0
867,10.0,76.0,57.0,550209.0
868,7.0,77.0,40.0,0.0
869,10.0,73.0,48.0,0.0
870,9.0,74.0,22.0,0.0
871,9.0,75.0,43.0,0.0
872,8.0,75.0,38.0,0.0
873,8.0,74.0,31.0,0.0
874,9.0,79.0,34.0,0.0
875,9.0,77.0,30.0,0.0
876,9.0,75.0,27.0,0.0
877,10.0,73.0,35.0,0.0
878,8.0,73.0,30.0,0.0
879,9.0,76.0,37.0,0.0
880,7.0,74.0,46.0,0.0
881,9.0,74.0,46.0,0.0
882,9.0,75.0,38.0,0.0
883,8.0,77.0,46.0,0.0
884,8.0,74.0,39.0,0.0
885,8.0,76.0,56.0,0.0
886,7.0,73.0,58.0,0.0
887,8.0,76.0,44.0,0.0
888,10.0,75.0,52.0,760200.0
889,9.0,76.0,42.0,0.0
890,10.0,75.0,40.0,0.0
891,7.0,75.0,39.0,0.0
892,7.0,78.0,38.0,0.0
893,10.0,74.0,34.0,0.0
894,9.0,78.0,41.0,0.0
895,9.0,72.0,57.0,0.0
896,9.0,76.0,38.0,0.0
897,9.0,78.0,46.0,0.0
898,9.0,72.0,43.0,0.0
899,9.0,80.0,35.0,0.0
900,10.0,74.0,51.0,0.0
901,9.0,80.0,41.0,0.0
902,9.0,75.0,36.0,0.0
903,10.0,75.0,37.0,0.0
904,7.0,77.0,44.0,0.0
905,9.0,80.0,50.0,672879.0
906,9.0,74.0,31.0,0.0
907,7.0,76.0,37.0,0.0
908,8.0,77.0,46.0,0.0
909,8.0,78.0,39.0,0.0
910,8.0,79.0,46.0,189642.0
911,8.0,73.0,44.0,0.0
912,7.0,76.0,33.0,0.0
913,10.0,77.0,38.0,0.0
914,9.0,74.0,57.0,0.0
915,7.0,77.0,38.0,0.0
916,8.0,78.0,48.0,0.0
917,8.0,77.0,48.0,0.0
918,9.0,78.0,40.0,0.0
919,7.0,76.0,32.0,0.0
920,9.0,79.0,34.0,0.0
921,9.0,74.0,40.0,0.0
922,9.0,74.0,46.0,0.0
923,7.0,75.0,42.0,0.0
924,8.0,76.0,56.0,0.0
925,7.0,75.0,53.0,0.0
926,10.0,75.0,43.0,0.0
927,9.0,78.0,34.0,0.0
928,9.0,75.0,28.0,0.0
929,8.0,75.0,42.0,0.0
930,9.0,74.0,65.0,0.0
931,8.0,76.0,38.0,0.0
932,10.0,76.0,32.0,0.0
933,9.0,77.0,65.0,566784.0
934,8.0,73.0,43.0,0.0
935,7.0,81.0,38.0,0.0
936,8.0,78.0,38.0,0.0
937,9.0,78.0,35.0,0.0
938,8.0,76.0,23.0,0.0
939,7.0,76.0,33.0,0.0
940,7.0,74.0,52.0,0.0
941,9.0,75.0,27.0,0.0
942,9.0,77.0,27.0,0.0
943,9.0,77.0,35.0,0.0
944,8.0,74.0,45.0,0.0
945,10.0,77.0,51.0,860228.0
946,9.0,75.0,37.0,0.0
947,8.0,79.0,40.0,0.0
948,8.0,73.0,46.0,0.0
949,7.0,77.0,32.0,0.0
950,7.0,76.0,49.0,0.0
951,9.0,74.0,39.0,0.0
952,8.0,75.0,40.0,0.0
953,7.0,78.0,40.0,0.0
954,9.0,74.0,48.0,0.0
955,9.0,77.0,51.0,0.0
956,9.0,74.0,29.0,0.0
957,9.0,78.0,31.0,0.0
958,9.0,74.0,40.0,0.0
959,8.0,75.0,42.0,0.0
960,9.0,74.0,44.0,0.0
961,7.0,77.0,39.0,0.0
962,9.0,76.0,46.0,0.0
963,9.0,81.0,40.0,0.0
964,8.0,76.0,32.0,0.0
965,7.0,75.0,53.0,0.0
966,9.0,77.0,41.0,0.0
967,8.0,77.0,42.0,0.0
968,8.0,77.0,32.0,0.0
969,10.0,77.0,38.0,0.0
970,9.0,78.0,42.0,0.0
971,8.0,75.0,37.0,0.0
972,10.0,80.0,50.0,770006.0
973,8.0,74.0,44.0,0.0
974,8.0,78.0,36.0,0.0
975,8.0,76.0,32.0,0.0
976,8.0,77.0,45.0,0.0
977,9.0,77.0,30.0,0.0
978,9.0,79.0,41.0,0.0
979,8.0,73.0,41.0,0.0
980,8.0,74.0,37.0,0.0
981,9.0,77.0,53.0,0.0
982,8.0,79.0,27.0,0.0
983,9.0,77.0,47.0,0.0
984,9.0,75.0,32.0,0.0
985,8.0,78.0,30.0,0.0
986,10.0,77.0,40.0,493832.0
987,9.0,78.0,48.0,0.0
988,8.0,77.0,50.0,0.0
989,10.0,75.0,48.0,0.0
990,10.0,77.0,40.0,0.0
991,10.0,77.0,42.0,0.0
992,8.0,78.0,48.0,0.0
993,7.0,76.0,41.0,0.0
994,10.0,75.0,19.0,0.0
995,9.0,76.0,39.0,0.0
996,10.0,76.0,33.0,0.0
997,10.0,74.0,44.0,0.0
998,9.0,71.0,53.0,0.0
999,7.0,73.0,29.0,0.0
1000,8.0,74.0,38.0,0.0
1001,8.0,75.0,43.0,0.0
1002,10.0,77.0,69.0,915184.0
1003,8.0,73.0,42.0,0.0
1004,10.0,76.0,58.0,0.0
1005,9.0,79.0,31.0,0.0
1006,10.0,77.0,31.0,0.0
1007,10.0,76.0,44.0,0.0
1008,10.0,82.0,43.0,0.0
1009,7.0,77.0,54.0,0.0
1010,7.0,73.0,41.0,0.0
1011,7.0,78.0,32.0,0.0
1012,7.0,77.0,56.0,0.0
1013,8.0,75.0,41.0,0.0
1014,10.0,75.0,48.0,911625.0
1015,8.0,79.0,40.0,0.0
1016,8.0,77.0,50.0,0.0
1017,9.0,77.0,42.0,345612.0
1018,8.0,74.0,48.0,0.0
1019,9.0,75.0,36.0,0.0
1020,9.0,75.0,31.0,0.0
1021,8.0,79.0,33.0,0.0
1022,8.0,74.0,34.0,0.0
1023,9.0,74.0,52.0,0.0
1024,9.0,75.0,42.0,0.0
1025,8.0,78.0,29.0,0.0
1026,7.0,78.0,41.0,0.0
1027,9.0,80.0,33.0,0.0
1028,7.0,78.0,46.0,0.0
1029,10.0,79.0,53.0,878109.0
1030,9.0,74.0,41.0,0.0
1031,9.0,72.0,51.0,0.0
1032,10.0,78.0,40.0,0.0
1033,8.0,76.0,32.0,0.0
1034,9.0,75.0,51.0,0.0
1035,9.0,73.0,30.0,0.0
1036,8.0,76.0,60.0,0.0
1037,9.0,74.0,32.0,0.0
1038,9.0,74.0,33.0,0.0
1039,8.0,75.0,45.0,0.0
1040,7.0,78.0,35.0,0.0
1041,7.0,76.0,42.0,0.0
1042,8.0,75.0,46.0,0.0
1043,8.0,75.0,63.0,257184.0
1044,8.0,76.0,55.0,295612.0
1045,8.0,78.0,42.0,0.0
1046,7.0,73.0,66.0,0.0
1047,8.0,79.0,46.0,0.0
1048,9.0,79.0,49.0,0.0
1049,8.0,78.0,27.0,0.0
1050,7.0,74.0,35.0,0.0
1051,8.0,74.0,42.0,0.0
1052,9.0,72.0,26.0,0.0
1053,8.0,75.0,40.0,0.0
1054,8.0,76.0,33.0,0.0
1055,10.0,76.0,51.0,0.0
1056,10.0,76.0,25.0,0.0
1057,10.0,78.0,42.0,0.0
1058,8.0,76.0,19.0,0.0
1059,9.0,77.0,48.0,0.0
1060,7.0,78.0,44.0,0.0
1061,9.0,76.0,28.0,0.0
1062,9.0,72.0,49.0,0.0
1063,9.0,75.0,41.0,0.0
1064,10.0,75.0,64.0,707833.0
1065,9.0,76.0,25.0,0.0
1066,7.0,79.0,43.0,0.0
1067,8.0,77.0,36.0,0.0
1068,7.0,78.0,31.0,0.0
1069,9.0,79.0,37.0,0.0
1070,10.0,75.0,40.0,0.0
1071,9.0,76.0,35.0,0.0
1072,8.0,77.0,48.0,0.0
1073,9.0,76.0,60.0,0.0
1074,9.0,76.0,43.0,0.0
1075,8.0,75.0,43.0,0.0
1076,8.0,78.0,51.0,0.0
1077,8.0,74.0,44.0,0.0
1078,8.0,78.0,14.0,0.0
1079,8.0,75.0,50.0,0.0
1080,8.0,79.0,41.0,0.0
1081,9.0,76.0,31.0,0.0
1082,7.0,76.0,41.0,0.0
1083,8.0,78.0,29.0,0.0
1084,8.0,78.0,36.0,0.0
1085,7.0,74.0,35.0,0.0
1086,10.0,73.0,7.0,0.0
1087,7.0,75.0,38.0,0.0
1088,9.0,72.0,57.0,0.0
1089,8.0,73.0,35.0,0.0
1090,8.0,75.0,21.0,0.0
1091,7.0,75.0,51.0,0.0
1092,10.0,76.0,27.0,0.0
1093,9.0,76.0,43.0,0.0
1094,8.0,75.0,33.0,0.0
1095,9.0,77.0,48.0,0.0
1096,9.0,75.0,31.0,0.0
1097,7.0,73.0,47.0,0.0
1098,10.0,75.0,41.0,0.0
1099,10.0,73.0,45.0,0.0
1100,10.0,79.0,33.0,0.0
1101,7.0,73.0,36.0,0.0
1102,8.0,75.0,42.0,0.0
1103,8.0,77.0,51.0,0.0
1104,8.0,75.0,38.0,0.0
1105,8.0,77.0,38.0,0.0
1106,9.0,74.0,39.0,0.0
1107,10.0,78.0,37.0,0.0
1108,9.0,78.0,40.0,0.0
1109,9.0,77.0,43.0,0.0
1110,7.0,75.0,42.0,0.0
1111,8.0,78.0,40.0,0.0
1112,9.0,77.0,15.0,0.0
1113,9.0,78.0,32.0,0.0
1114,8.0,76.0,30.0,0.0
1115,8.0,80.0,46.0,0.0
1116,7.0,78.0,35.0,0.0
1117,8.0,77.0,32.0,0.0
1118,8.0,75.0,11.0,0.0
1119,8.0,77.0,31.0,0.0
1120,10.0,76.0,62.0,532895.0
1121,9.0,76.0,38.0,0.0
1122,8.0,80.0,47.0,0.0
1123,7.0,75.0,34.0,0.0
1124,8.0,73.0,44.0,0.0
1125,8.0,75.0,37.0,0.0
1126,7.0,72.0,42.0,0.0
1127,9.0,74.0,50.0,0.0
1128,10.0,77.0,44.0,484554.0
1129,10.0,73.0,30.0,0.0
1130,7.0,76.0,32.0,0.0
1131,10.0,75.0,42.0,0.0
1132,8.0,75.0,43.0,0.0
1133,8.0,76.0,41.0,0.0
1134,9.0,76.0,22.0,0.0
1135,8.0,77.0,46.0,0.0
1136,9.0,76.0,47.0,0.0
1137,8.0,76.0,42.0,0.0
1138,9.0,80.0,45.0,0.0
1139,8.0,78.0,50.0,0.0
1140,8.0,73.0,19.0,0.0
1141,9.0,77.0,30.0,0.0
1142,8.0,76.0,24.0,0.0
1143,7.0,78.0,38.0,0.0
1144,8.0,75.0,43.0,0.0
1145,10.0,77.0,41.0,0.0
1146,9.0,74.0,43.0,0.0
1147,9.0,77.0,59.0,0.0
1148,10.0,75.0,45.0,0.0
1149,8.0,80.0,27.0,0.0
1150,8.0,76.0,47.0,0.0
1151,8.0,77.0,62.0,0.0
1152,9.0,74.0,11.0,0.0
1153,9.0,72.0,45.0,0.0
1154,8.0,77.0,58.0,0.0
1155,7.0,75.0,32.0,0.0
1156,9.0,77.0,48.0,0.0
1157,7.0,73.0,45.0,0.0
1158,7.0,77.0,30.0,0.0
1159,7.0,71.0,61.0,0.0
1160,7.0,78.0,45.0,0.0
1161,9.0,75.0,25.0,0.0
1162,9.0,72.0,40.0,0.0
1163,7.0,71.0,36.0,0.0
1164,8.0,72.0,27.0,0.0
1165,10.0,78.0,46.0,0.0
1166,9.0,78.0,43.0,0.0
1167,9.0,79.0,50.0,734094.0
1168,10.0,78.0,25.0,0.0
1169,9.0,74.0,42.0,0.0
1170,8.0,74.0,29.0,0.0
1171,9.0,75.0,34.0,0.0
1172,7.0,73.0,41.0,0.0
1173,9.0,79.0,40.0,0.0
1174,7.0,78.0,31.0,0.0
1175,7.0,77.0,32.0,0.0
1176,7.0,77.0,36.0,0.0
1177,9.0,76.0,44.0,0.0
1178,8.0,72.0,38.0,0.0
1179,9.0,75.0,37.0,0.0
1180,7.0,74.0,41.0,0.0
1181,8.0,75.0,35.0,0.0
1182,10.0,78.0,31.0,0.0
1183,8.0,77.0,35.0,0.0
1184,8.0,78.0,49.0,0.0
1185,8.0,76.0,40.0,0.0
1186,9.0,78.0,22.0,0.0
1187,8.0,74.0,39.0,0.0
1188,9.0,77.0,45.0,437347.0
1189,8.0,74.0,38.0,0.0
1190,9.0,77.0,50.0,0.0
1191,7.0,76.0,55.0,0.0
1192,9.0,75.0,58.0,0.0
1193,7.0,77.0,22.0,0.0
1194,9.0,76.0,35.0,0.0
1195,8.0,76.0,61.0,0.0
1196,10.0,77.0,45.0,0.0
1197,8.0,77.0,26.0,0.0
1198,8.0,76.0,39.0,0.0
1199,8.0,75.0,26.0,0.0
1200,10.0,79.0,26.0,0.0
1201,9.0,76.0,43.0,0.0
1202,8.0,75.0,52.0,0.0
1203,8.0,80.0,32.0,0.0
1204,9.0,76.0,26.0,0.0
1205,8.0,76.0,35.0,0.0
1206,7.0,76.0,57.0,0.0
1207,9.0,76.0,62.0,632125.0
1208,9.0,74.0,36.0,0.0
1209,8.0,75.0,44.0,0.0
1210,9.0,77.0,26.0,0.0
1211,9.0,75.0,40.0,0.0
1212,8.0,74.0,56.0,0.0
1213,7.0,77.0,30.0,0.0
1214,8.0,76.0,23.0,0.0
1215,9.0,81.0,47.0,0.0
1216,8.0,76.0,39.0,0.0
1217,10.0,76.0,45.0,0.0
1218,7.0,76.0,49.0,0.0
1219,8.0,75.0,44.0,0.0
1220,9.0,76.0,57.0,0.0
1221,8.0,71.0,38.0,0.0
1222,9.0,82.0,34.0,0.0
1223,10.0,79.0,52.0,814583.0
1224,10.0,80.0,35.0,0.0
1225,7.0,78.0,41.0,0.0
1226,9.0,79.0,24.0,0.0
1227,8.0,75.0,29.0,0.0
1228,8.0,74.0,32.0,0.0
1229,10.0,73.0,23.0,0.0
1230,8.0,77.0,51.0,0.0
1231,8.0,77.0,37.0,0.0
1232,10.0,76.0,56.0,934501.0
1233,8.0,75.0,63.0,0.0
1234,9.0,78.0,29.0,0.0
1235,8.0,77.0,32.0,0.0
1236,10.0,79.0,26.0,0.0
1237,8.0,79.0,37.0,0.0
1238,10.0,74.0,39.0,0.0
1239,7.0,72.0,37.0,0.0
1240,8.0,74.0,37.0,0.0
1241,10.0,74.0,39.0,0.0
1242,8.0,76.0,29.0,0.0
1243,8.0,78.0,20.0,0.0
1244,7.0,77.0,57.0,0.0
1245,9.0,74.0,37.0,0.0
1246,7.0,77.0,57.0,0.0
1247,9.0,80.0,51.0,415296.0
1248,8.0,76.0,37.0,0.0
1249,7.0,74.0,54.0,0.0
1250,8.0,75.0,44.0,0.0
1251,9.0,76.0,39.0,0.0
1252,8.0,74.0,65.0,0.0
1253,10.0,74.0,36.0,0.0
1254,10.0,76.0,22.0,0.0
1255,7.0,77.0,48.0,0.0
1256,7.0,77.0,42.0,0.0
1257,9.0,76.0,29.0,0.0
1258,10.0,73.0,36.0,0.0
1259,9.0,78.0,44.0,0.0
1260,10.0,77.0,31.0,0.0
1261,7.0,77.0,34.0,0.0
1262,9.0,79.0,46.0,0.0
1263,9.0,75.0,24.0,0.0
1264,10.0,74.0,29.0,0.0
1265,9.0,78.0,47.0,0.0
1266,9.0,78.0,28.0,0.0
1267,7.0,78.0,31.0,0.0
1268,9.0,76.0,20.0,0.0
1269,7.0,74.0,30.0,0.0
1270,8.0,77.0,37.0,0.0
1271,9.0,74.0,41.0,0.0
1272,9.0,72.0,36.0,0.0
1273,8.0,75.0,49.0,0.0
1274,9.0,77.0,45.0,0.0
1275,8.0,74.0,33.0,0.0
1276,8.0,77.0,36.0,0.0
1277,8.0,75.0,50.0,0.0
1278,9.0,74.0,33.0,0.0
1279,9.0,77.0,35.0,0.0
1280,8.0,77.0,32.0,0.0
1281,10.0,77.0,31.0,0.0
1282,10.0,76.0,56.0,751981.0
1283,9.0,74.0,52.0,0.0
1284,10.0,77.0,34.0,0.0
1285,7.0,76.0,40.0,0.0
1286,9.0,76.0,25.0,0.0
1287,9.0,75.0,30.0,0.0
1288,9.0,75.0,40.0,0.0
1289,9.0,74.0,52.0,0.0
1290,9.0,75.0,37.0,0.0
1291,7.0,75.0,41.0,0.0
1292,9.0,78.0,29.0,0.0
1293,7.0,77.0,39.0,0.0
1294,8.0,78.0,33.0,0.0
1295,9.0,78.0,24.0,0.0
1296,9.0,76.0,31.0,0.0
1297,8.0,74.0,49.0,0.0
1298,9.0,78.0,21.0,0.0
1299,8.0,75.0,41.0,0.0
1300,9.0,74.0,24.0,0.0
1301,9.0,75.0,35.0,0.0
1302,7.0,75.0,36.0,0.0
1303,9.0,71.0,37.0,0.0
1304,9.0,76.0,45.0,0.0
1305,9.0,77.0,21.0,0.0
1306,9.0,77.0,23.0,0.0
1307,9.0,76.0,36.0,0.0
1308,9.0,74.0,48.0,0.0
1309,8.0,76.0,20.0,0.0
1310,9.0,74.0,28.0,0.0
1311,9.0,76.0,36.0,0.0
1312,8.0,76.0,50.0,0.0
1313,8.0,77.0,47.0,0.0
1314,8.0,77.0,30.0,0.0
1315,9.0,73.0,38.0,0.0
1316,9.0,77.0,38.0,0.0
1317,8.0,79.0,45.0,0.0
1318,9.0,77.0,52.0,0.0
1319,8.0,76.0,39.0,0.0
1320,9.0,79.0,36.0,0.0
1321,10.0,76.0,40.0,0.0
1322,8.0,74.0,56.0,0.0
1323,7.0,74.0,39.0,0.0
1324,9.0,73.0,26.0,0.0
1325,10.0,73.0,18.0,0.0
1326,8.0,74.0,46.0,0.0
1327,10.0,73.0,21.0,0.0
1328,8.0,78.0,27.0,0.0
1329,8.0,76.0,24.0,0.0
1330,8.0,79.0,41.0,0.0
1331,9.0,73.0,55.0,0.0
1332,7.0,78.0,27.0,0.0
1333,8.0,76.0,33.0,0.0
1334,10.0,77.0,65.0,1009409.0
1335,7.0,75.0,25.0,0.0
1336,7.0,73.0,47.0,0.0
1337,9.0,75.0,41.0,0.0
1338,8.0,78.0,37.0,0.0
1339,9.0,78.0,41.0,0.0
1340,8.0,75.0,28.0,0.0
1341,7.0,74.0,20.0,0.0
1342,7.0,78.0,24.0,0.0
1343,9.0,76.0,45.0,0.0
1344,7.0,80.0,48.0,0.0
1345,8.0,76.0,45.0,0.0
1346,9.0,75.0,27.0,0.0
1347,7.0,73.0,22.0,0.0
1348,8.0,78.0,40.0,0.0
1349,9.0,74.0,33.0,0.0
1350,7.0,77.0,49.0,0.0
1351,8.0,72.0,40.0,0.0
1352,8.0,73.0,29.0,0.0
1353,8.0,72.0,43.0,0.0
1354,7.0,76.0,43.0,0.0
1355,10.0,72.0,36.0,0.0
1356,9.0,75.0,43.0,0.0
1357,8.0,76.0,44.0,0.0
1358,8.0,78.0,54.0,0.0
1359,8.0,77.0,49.0,0.0
1360,9.0,77.0,44.0,0.0
1361,8.0,76.0,39.0,0.0
1362,9.0,76.0,48.0,0.0
1363,8.0,75.0,45.0,0.0
1364,9.0,66.0,19.0,0.0
1365,8.0,79.0,36.0,0.0
1366,8.0,77.0,53.0,0.0
1367,8.0,76.0,32.0,0.0
1368,8.0,80.0,43.0,0.0
1369,8.0,75.0,54.0,0.0
1370,8.0,76.0,57.0,0.0
1371,9.0,77.0,49.0,0.0
1372,8.0,75.0,20.0,0.0
1373,9.0,74.0,46.0,0.0
1374,7.0,79.0,49.0,0.0
1375,8.0,77.0,37.0,0.0
1376,10.0,76.0,36.0,0.0
1377,8.0,73.0,43.0,0.0
1378,8.0,76.0,45.0,0.0
1379,9.0,75.0,31.0,0.0
1380,8.0,78.0,54.0,249412.0
1381,8.0,77.0,40.0,0.0
1382,8.0,75.0,49.0,0.0
1383,8.0,75.0,49.0,0.0
1384,9.0,80.0,38.0,0.0
1385,9.0,75.0,50.0,0.0
1386,8.0,75.0,35.0,0.0
1387,8.0,76.0,51.0,0.0
1388,9.0,82.0,33.0,0.0
1389,8.0,76.0,41.0,0.0
1390,8.0,75.0,40.0,0.0
1391,8.0,76.0,42.0,0.0
1392,7.0,77.0,40.0,0.0
1393,9.0,79.0,30.0,0.0
1394,8.0,74.0,41.0,0.0
1395,10.0,77.0,37.0,0.0
1396,8.0,76.0,36.0,0.0
1397,8.0,76.0,29.0,0.0
1398,10.0,75.0,51.0,0.0
1399,10.0,76.0,35.0,0.0
1400,8.0,76.0,43.0,0.0
1401,9.0,77.0,38.0,0.0
1402,7.0,74.0,33.0,0.0
1403,8.0,74.0,37.0,0.0
1404,8.0,79.0,31.0,0.0
1405,10.0,75.0,37.0,0.0
1406,9.0,75.0,46.0,0.0
1407,7.0,74.0,54.0,0.0
1408,10.0,77.0,46.0,0.0
1409,8.0,73.0,41.0,0.0
1410,9.0,79.0,31.0,0.0
1411,9.0,77.0,32.0,0.0
1412,8.0,76.0,32.0,0.0
1413,9.0,76.0,33.0,0.0
1414,9.0,76.0,28.0,0.0
1415,8.0,75.0,46.0,0.0
1416,8.0,77.0,48.0,0.0
1417,10.0,74.0,30.0,0.0
1418,9.0,72.0,64.0,306837.0
1419,8.0,76.0,48.0,0.0
1420,9.0,78.0,53.0,0.0
1421,8.0,76.0,47.0,0.0
1422,9.0,73.0,33.0,0.0
1423,9.0,80.0,38.0,0.0
1424,9.0,75.0,44.0,0.0
1425,8.0,73.0,38.0,0.0
1426,8.0,77.0,38.0,0.0
1427,7.0,78.0,35.0,0.0
1428,10.0,77.0,35.0,0.0
1429,9.0,76.0,51.0,0.0
1430,10.0,76.0,30.0,0.0
1431,9.0,76.0,41.0,0.0
1432,10.0,74.0,30.0,0.0
1433,8.0,75.0,45.0,0.0
1434,7.0,75.0,23.0,0.0
1435,9.0,80.0,49.0,0.0
1436,8.0,76.0,30.0,0.0
1437,7.0,77.0,17.0,0.0
1438,9.0,77.0,35.0,0.0
1439,9.0,70.0,58.0,0.0
1440,10.0,74.0,38.0,0.0
1441,8.0,76.0,41.0,0.0
1442,8.0,80.0,47.0,0.0
1443,8.0,75.0,40.0,0.0
1444,7.0,75.0,40.0,0.0
1445,7.0,78.0,43.0,0.0
1446,10.0,77.0,33.0,0.0
1447,9.0,75.0,54.0,0.0
1448,8.0,77.0,33.0,0.0
1449,9.0,78.0,32.0,0.0
1450,8.0,75.0,47.0,0.0
1451,10.0,80.0,56.0,767661.0
1452,7.0,73.0,40.0,0.0
1453,9.0,76.0,29.0,0.0
1454,8.0,80.0,38.0,0.0
1455,9.0,76.0,47.0,0.0
1456,10.0,76.0,30.0,0.0
1457,9.0,74.0,40.0,0.0
1458,7.0,75.0,42.0,0.0
1459,8.0,74.0,23.0,0.0
1460,8.0,78.0,37.0,0.0
1461,8.0,74.0,36.0,0.0
1462,10.0,77.0,39.0,0.0
1463,9.0,74.0,42.0,0.0
1464,7.0,77.0,37.0,0.0
1465,7.0,75.0,42.0,0.0
1466,10.0,74.0,43.0,400658.0
1467,8.0,76.0,32.0,0.0
1468,7.0,76.0,57.0,0.0
1469,7.0,78.0,45.0,0.0
1470,8.0,75.0,29.0,0.0
1471,9.0,74.0,35.0,0.0
1472,10.0,79.0,24.0,0.0
1473,9.0,76.0,40.0,0.0
1474,8.0,75.0,27.0,0.0
1475,10.0,80.0,65.0,1180439.0
1476,7.0,76.0,50.0,0.0
1477,8.0,79.0,52.0,0.0
1478,8.0,73.0,28.0,0.0
1479,10.0,77.0,28.0,0.0
1480,10.0,80.0,35.0,522368.0
1481,9.0,71.0,33.0,0.0
1482,9.0,76.0,31.0,0.0
1483,9.0,83.0,37.0,0.0
1484,8.0,72.0,42.0,0.0
1485,8.0,74.0,32.0,0.0
1486,8.0,77.0,56.0,0.0
1487,8.0,82.0,36.0,0.0
1488,8.0,79.0,30.0,0.0
1489,10.0,77.0,33.0,0.0
1490,7.0,79.0,49.0,0.0
1491,10.0,78.0,37.0,0.0
1492,8.0,73.0,63.0,0.0
1493,8.0,77.0,45.0,0.0
1494,9.0,76.0,45.0,0.0
1495,9.0,78.0,43.0,0.0
1496,7.0,77.0,44.0,0.0
1497,9.0,76.0,31.0,0.0
1498,7.0,73.0,42.0,0.0
1499,9.0,76.0,53.0,0.0
1500,10.0,80.0,38.0,0.0
1501,8.0,76.0,47.0,0.0
1502,9.0,75.0,42.0,0.0
1503,8.0,74.0,45.0,0.0
1504,9.0,78.0,53.0,555829.0
1505,7.0,75.0,50.0,0.0
1506,9.0,76.0,36.0,0.0
1507,9.0,75.0,42.0,0.0
1508,7.0,77.0,43.0,0.0
1509,8.0,76.0,22.0,0.0
1510,9.0,76.0,36.0,0.0
1511,10.0,74.0,37.0,0.0
1512,8.0,75.0,42.0,0.0
1513,8.0,75.0,24.0,0.0
1514,10.0,77.0,26.0,0.0
1515,9.0,76.0,53.0,0.0
1516,10.0,80.0,54.0,611805.0
1517,7.0,75.0,41.0,0.0
